0.000407529002424,0.0119613840077,-0.000136083123066,-0.00369141235696,-0.000255198680671,0.00485465950512,-0.00617775054381,-0.00164836884414,-0.00052820939211,-0.00478654957449
0.00355135512656,-0.00334975259622,0.00214059114635,0.0052330025511,0.00473791960975,0.000692321372494,0.00292747019089,-0.00802091612215,-0.00190554553356,-0.00600644574522
-0.00101344668882,-0.00537252660034,0.00707234770481,0.00433506322178,-0.00101092686621,0.00628270099121,-0.000620911831079,-0.00522258769676,-0.00306535743299,-0.00138435480161
0.0115028960046,0.00969365114252,-0.00726643477632,-0.00752662487448,-0.00103210841683,0.000441067165992,-0.0107376241194,0.00218506527139,0.00147097032337,0.00126914227914
0.00441472911942,-0.00766392160145,-0.00458980504858,-0.000869873052368,-0.00299567984449,0.000269469564979,0.00531041208536,0.00654930913205,-0.00175629566694,0.00133165531203
-0.0108894375017,0.000785223255788,-0.00124309561942,-0.00415122381084,-0.00216742782628,0.00195751745383,0.00161328048242,0.00977672854615,0.00129585137474,0.00302258364528
0.00587110368296,-0.000949240021828,0.00497397849349,-0.00648037641737,0.000669207410252,0.00498508319848,-0.0102405563725,0.00113779048484,0.00227391817789,-0.00224090863626
0.00171334451414,0.00351633498576,0.013012316075,-0.000470681524759,0.00304206334289,-0.00369130535848,-0.0185602680558,-0.00321079954771,0.00249266000987,0.00215633555909
-0.00523112194206,0.0139668349962,0.00601623704002,-3.35817137948e-05,-0.000595567651981,0.00655685291872,-0.00738256155962,-0.0026079425624,0.000730914290814,-0.0114200638159
0.0075495102588,0.00386544460698,0.00187002024055,-0.00467836484623,0.000501349261124,-0.00422975346726,-0.00312318388509,0.00351178741099,-0.00444208822542,-0.00082472135446
0.00157649526702,0.00645401109758,0.000291406822164,0.00664112446566,0.00136707690681,-0.00370977481466,-0.01218483888,-0.00250795043946,0.00560949413699,-0.00353704456208
